order_item_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,product_sk,quantity,unit_price,discount_amount,line_total
12858,20241208,2,3.0,1118,3,2,2,16500.0,1650.0,31350.0
12859,20240723,1,,795,2780,1,3,12000.0,0.0,36000.0
12860,20241219,1,,1074,2021,2,3,15000.0,0.0,45000.0
12861,20241106,1,,476,2053,2,2,16500.0,0.0,33000.0
12862,20240925,2,3.0,1450,3,1,1,13200.0,264.0,12936.0
12863,20250126,1,,104,1108,1,3,12600.0,3780.0,34020.0
12864,20250126,1,,104,1108,1,2,12600.0,2520.0,22680.0
12865,20240807,1,,284,3175,1,3,12000.0,1800.0,34200.0
12866,20250928,1,,1322,2516,1,3,12000.0,0.0,36000.0
12867,20240604,2,4.0,445,4,1,3,12000.0,720.0,35280.0
12868,20240604,1,,1380,1014,1,3,13200.0,792.0,38808.0
12869,20241119,1,,750,1866,1,3,12600.0,0.0,37800.0
12870,20250924,1,,241,147,2,1,16500.0,330.0,16170.0
12871,20250924,1,,241,147,1,1,12000.0,600.0,11400.0
12872,20250922,2,1.0,513,1,1,2,12600.0,1260.0,23940.0
12873,20240404,1,,1425,1143,2,2,15000.0,3000.0,27000.0
12874,20240404,1,,1425,1143,2,3,15000.0,0.0,45000.0
12875,20250627,1,,1107,626,1,3,12000.0,0.0,36000.0
12876,20250627,1,,1107,626,2,1,13500.0,1350.0,12150.0
12877,20240731,1,,423,9,1,2,13200.0,528.0,25872.0
12878,20240731,1,,423,9,1,1,12600.0,252.0,12348.0
12879,20240904,2,1.0,1465,1,2,1,15000.0,300.0,14700.0
12880,20240904,2,1.0,1465,1,2,3,15000.0,4500.0,40500.0
12881,20250705,2,1.0,674,1,1,3,13200.0,0.0,39600.0
12882,20250619,2,3.0,128,3,1,2,12000.0,480.0,23520.0
12883,20240411,1,,78,2464,2,2,13500.0,0.0,27000.0
12884,20240704,1,,216,2967,2,3,15000.0,4500.0,40500.0
12885,20250731,1,,666,2504,2,2,15000.0,1500.0,28500.0
12886,20250731,1,,666,2504,2,1,15750.0,315.0,15435.0
12887,20240708,1,,842,1143,1,1,10800.0,0.0,10800.0
12888,20250410,2,1.0,1154,1,1,2,10800.0,2160.0,19440.0
12889,20240116,2,2.0,548,2,1,3,12000.0,720.0,35280.0
12890,20240116,2,2.0,548,2,2,1,15750.0,0.0,15750.0
12891,20240506,1,,1287,1309,2,2,16500.0,3300.0,29700.0
12892,20240325,1,,1322,1564,1,3,12600.0,756.0,37044.0
12893,20240818,2,4.0,487,4,1,3,12000.0,3600.0,32400.0
12894,20240416,1,,1003,273,1,3,12000.0,1800.0,34200.0
12895,20250729,1,,445,413,1,2,12000.0,0.0,24000.0
12896,20240504,1,,402,3106,1,3,12000.0,720.0,35280.0
12897,20240504,1,,402,3106,1,3,12000.0,0.0,36000.0
12898,20240606,2,2.0,925,2,1,2,12000.0,0.0,24000.0
12899,20250710,2,4.0,1308,4,1,3,10800.0,3240.0,29160.0
12900,20250710,2,4.0,1308,4,2,1,15000.0,1500.0,13500.0
12901,20250702,2,2.0,995,2,2,1,15000.0,750.0,14250.0
12902,20250717,2,4.0,539,4,1,3,12000.0,1800.0,34200.0
12903,20250819,1,,1340,173,1,3,12000.0,1800.0,34200.0
12904,20250203,1,,1072,2568,1,1,12600.0,1260.0,11340.0
12905,20250203,1,,1072,2568,1,2,13200.0,528.0,25872.0
12906,20240409,2,3.0,942,3,2,3,15000.0,2250.0,42750.0
12907,20240227,1,,1270,1689,2,1,13500.0,1350.0,12150.0
12908,20240227,1,,1270,1689,1,2,12000.0,2400.0,21600.0
12909,20250102,1,,929,2311,1,3,13200.0,3960.0,35640.0
12910,20250306,2,1.0,1487,1,1,3,13200.0,1980.0,37620.0
12911,20240320,2,1.0,437,1,2,3,13500.0,810.0,39690.0
12912,20241216,1,,554,2825,1,2,10800.0,2160.0,19440.0
12913,20240102,1,,948,762,2,1,15000.0,0.0,15000.0
12914,20240717,1,,397,817,2,2,15000.0,600.0,29400.0
12915,20240717,1,,397,817,1,1,13200.0,264.0,12936.0
12916,20240414,2,4.0,988,4,1,2,10800.0,2160.0,19440.0
12917,20250623,1,,1216,1285,2,2,15000.0,1500.0,28500.0
12918,20250923,2,3.0,503,3,2,1,15750.0,315.0,15435.0
12919,20240420,1,,687,988,2,3,15000.0,4500.0,40500.0
12920,20240420,1,,687,988,1,2,10800.0,2160.0,19440.0
12921,20240527,1,,1278,1525,2,3,15000.0,4500.0,40500.0
12922,20240527,1,,1278,1525,1,2,13200.0,528.0,25872.0
12923,20240814,2,2.0,114,2,1,1,10800.0,0.0,10800.0
12924,20240828,2,3.0,1315,3,2,3,15000.0,2250.0,42750.0
12925,20240712,1,,436,2842,1,2,10800.0,1080.0,20520.0
12926,20240712,1,,436,2842,1,2,12000.0,480.0,23520.0
12927,20240103,1,,54,2412,1,2,13200.0,0.0,26400.0
12928,20240103,1,,54,2412,1,2,12600.0,504.0,24696.0
12929,20250610,1,,887,2563,2,3,15750.0,0.0,47250.0
12930,20250821,2,1.0,852,1,2,2,15000.0,600.0,29400.0
12931,20240601,1,,176,2740,2,3,15000.0,4500.0,40500.0
12932,20241225,2,1.0,996,1,1,3,12000.0,3600.0,32400.0
12933,20241225,2,1.0,996,1,1,3,12000.0,720.0,35280.0
12934,20241225,2,1.0,996,1,1,2,12000.0,1200.0,22800.0
12935,20240916,1,,942,2300,2,3,13500.0,2025.0,38475.0
12936,20240708,2,1.0,909,1,2,3,15750.0,2362.5,44887.5
12937,20240708,2,1.0,909,1,1,2,12000.0,2400.0,21600.0
12938,20250507,1,,610,1698,2,1,13500.0,270.0,13230.0
12939,20250612,2,2.0,79,2,2,3,15000.0,2250.0,42750.0
12940,20250612,2,2.0,79,2,1,2,12000.0,1200.0,22800.0
12941,20241006,1,,1003,3001,2,3,16500.0,2475.0,47025.0
12942,20250315,2,1.0,1140,1,2,2,15000.0,600.0,29400.0
12943,20240102,1,,887,151,2,2,16500.0,1650.0,31350.0
12944,20250410,2,1.0,396,1,1,2,12600.0,2520.0,22680.0
12945,20241011,1,,1193,1882,1,2,13200.0,2640.0,23760.0
12946,20241011,1,,1193,1882,1,2,12000.0,2400.0,21600.0
12947,20241011,1,,1193,1882,1,3,12000.0,0.0,36000.0
12948,20250908,1,,1010,269,2,2,15000.0,3000.0,27000.0
12949,20250908,1,,1010,269,1,1,12600.0,0.0,12600.0
12950,20240309,1,,327,1433,1,2,12000.0,0.0,24000.0
12951,20240712,2,2.0,368,2,1,1,13200.0,264.0,12936.0
12952,20240721,2,2.0,961,2,1,3,12000.0,720.0,35280.0
12953,20250127,1,,52,1945,2,3,13500.0,2025.0,38475.0
12954,20250127,1,,52,1945,2,3,15000.0,0.0,45000.0
12955,20241215,2,2.0,1300,2,2,3,16500.0,2475.0,47025.0
12956,20241020,1,,1079,1339,1,2,10800.0,0.0,21600.0
12957,20240322,2,1.0,1168,1,2,3,15750.0,945.0,46305.0
12958,20250626,1,,1254,978,2,3,15000.0,0.0,45000.0
12959,20240325,1,,277,793,1,2,12000.0,0.0,24000.0
12960,20250815,2,2.0,1252,2,2,2,15000.0,600.0,29400.0
12961,20240323,1,,999,931,1,1,12000.0,0.0,12000.0
12962,20250727,1,,907,1117,2,3,13500.0,0.0,40500.0
12963,20241225,1,,812,2559,2,2,15000.0,0.0,30000.0
12964,20241222,1,,240,1557,1,2,12000.0,480.0,23520.0
12965,20241222,1,,240,1557,1,1,12000.0,240.0,11760.0
12966,20240223,1,,1146,459,2,3,15750.0,2362.5,44887.5
12967,20250424,1,,1009,2954,1,1,13200.0,660.0,12540.0
12968,20250126,2,3.0,1059,3,1,1,10800.0,1080.0,9720.0
12969,20250126,2,3.0,1059,3,2,3,15000.0,2250.0,42750.0
12970,20250126,2,3.0,1059,3,2,3,15000.0,900.0,44100.0
12971,20240409,2,1.0,1176,1,2,2,15750.0,630.0,30870.0
12972,20240409,2,1.0,1176,1,1,2,12000.0,0.0,24000.0
12973,20240708,1,,637,1547,1,3,12000.0,0.0,36000.0
12974,20240522,1,,1455,153,2,3,15000.0,2250.0,42750.0
12975,20240425,1,,696,3049,2,1,15000.0,300.0,14700.0
12976,20250305,1,,224,3197,2,1,16500.0,330.0,16170.0
12977,20250314,1,,1494,172,1,2,12000.0,0.0,24000.0
12978,20250314,1,,1494,172,1,1,12600.0,0.0,12600.0
12979,20250906,1,,1022,3059,1,1,10800.0,216.0,10584.0
12980,20250906,1,,1022,3059,1,1,12000.0,1200.0,10800.0
12981,20250723,1,,1463,1970,1,1,12000.0,600.0,11400.0
12982,20250723,1,,1463,1970,2,2,15000.0,0.0,30000.0
12983,20241111,1,,714,439,2,3,15000.0,2250.0,42750.0
12984,20241217,1,,714,1200,2,1,15000.0,0.0,15000.0
12985,20250921,2,2.0,1458,2,1,2,10800.0,432.0,21168.0
12986,20250303,2,2.0,239,2,2,3,15000.0,2250.0,42750.0
12987,20250303,2,2.0,239,2,1,1,12000.0,240.0,11760.0
12988,20250926,1,,525,1054,1,3,12000.0,1800.0,34200.0
12989,20250926,1,,525,1054,1,1,12000.0,1200.0,10800.0
12990,20240521,1,,647,1245,2,2,16500.0,1650.0,31350.0
12991,20250219,1,,195,118,2,2,13500.0,540.0,26460.0
12992,20250219,1,,195,118,2,1,15750.0,1575.0,14175.0
12993,20240705,2,4.0,558,4,2,2,15000.0,0.0,30000.0
12994,20250616,2,2.0,1248,2,1,1,12600.0,0.0,12600.0
12995,20250616,2,2.0,1248,2,1,2,10800.0,1080.0,20520.0
12996,20241206,1,,409,2135,1,3,12000.0,720.0,35280.0
12997,20250520,1,,973,328,1,2,12600.0,1260.0,23940.0
12998,20240515,1,,642,1951,1,2,13200.0,1320.0,25080.0
12999,20241109,1,,533,617,1,2,12000.0,1200.0,22800.0
13000,20250815,1,,591,2601,1,2,12000.0,0.0,24000.0
13001,20240612,1,,919,2531,2,2,16500.0,3300.0,29700.0
13002,20240612,1,,919,2531,1,3,12000.0,720.0,35280.0
13003,20240630,1,,578,1646,1,2,10800.0,0.0,21600.0
13004,20241129,2,3.0,1238,3,2,2,15000.0,0.0,30000.0
13005,20241226,1,,614,532,2,3,15000.0,900.0,44100.0
13006,20241226,1,,614,532,1,3,13200.0,3960.0,35640.0
13007,20240919,2,1.0,142,1,1,2,12600.0,504.0,24696.0
13008,20240919,2,1.0,142,1,1,3,12000.0,720.0,35280.0
13009,20250503,2,4.0,1046,4,2,1,15000.0,300.0,14700.0
13010,20240727,1,,127,1684,1,1,12000.0,0.0,12000.0
13011,20240727,1,,127,1684,2,2,15000.0,600.0,29400.0
13012,20240829,1,,1372,2104,1,1,12000.0,600.0,11400.0
13013,20250722,1,,238,2429,1,1,10800.0,0.0,10800.0
13014,20250618,2,4.0,1389,4,2,1,15000.0,750.0,14250.0
13015,20240402,1,,118,3003,1,3,12600.0,756.0,37044.0
13016,20250123,2,3.0,1047,3,2,2,16500.0,1650.0,31350.0
13017,20250123,2,3.0,1047,3,2,2,13500.0,1350.0,25650.0
13018,20240722,1,,565,3012,2,1,15000.0,300.0,14700.0
13019,20250422,1,,499,1578,2,2,15000.0,3000.0,27000.0
13020,20240712,1,,252,1099,1,3,12000.0,3600.0,32400.0
13021,20240712,1,,252,1099,2,2,15750.0,0.0,31500.0
13022,20250729,1,,1272,265,1,3,12000.0,1800.0,34200.0
13023,20241008,2,3.0,1402,3,1,3,12000.0,720.0,35280.0
13024,20241217,2,4.0,410,4,1,3,13200.0,1980.0,37620.0
13025,20240507,1,,165,1963,1,3,12000.0,0.0,36000.0
13026,20240507,1,,165,1963,1,3,12000.0,0.0,36000.0
13027,20240503,2,4.0,1065,4,1,3,10800.0,648.0,31752.0
13028,20240624,2,2.0,1296,2,2,2,15000.0,1500.0,28500.0
13029,20250117,1,,855,82,2,2,15000.0,0.0,30000.0
13030,20250117,1,,855,82,2,2,15000.0,0.0,30000.0
13031,20250117,1,,855,82,1,3,12600.0,3780.0,34020.0
13032,20240723,1,,1238,2283,2,1,15000.0,300.0,14700.0
13033,20250717,1,,912,2112,2,3,15000.0,2250.0,42750.0
13034,20250717,1,,912,2112,1,3,12000.0,1800.0,34200.0
13035,20241217,2,4.0,1104,4,1,2,12000.0,2400.0,21600.0
13036,20250224,1,,659,1320,2,3,15000.0,0.0,45000.0
13037,20240430,2,3.0,220,3,1,2,12000.0,480.0,23520.0
13038,20250830,1,,1198,2372,2,2,15000.0,1500.0,28500.0
13039,20250830,1,,1198,2372,2,3,15000.0,4500.0,40500.0
13040,20240120,2,4.0,409,4,2,3,13500.0,4050.0,36450.0
13041,20240624,1,,839,818,1,1,10800.0,216.0,10584.0
13042,20241020,1,,80,1628,2,1,15000.0,750.0,14250.0
13043,20240408,1,,1330,1029,1,2,12000.0,0.0,24000.0
13044,20240305,1,,1104,800,1,1,12600.0,1260.0,11340.0
13045,20250107,1,,749,2171,1,2,12600.0,504.0,24696.0
13046,20250621,1,,719,2851,1,2,10800.0,2160.0,19440.0
13047,20250517,1,,809,1955,2,1,16500.0,330.0,16170.0
13048,20250517,1,,809,1955,1,1,12600.0,0.0,12600.0
13049,20250722,1,,1284,2419,2,1,15000.0,750.0,14250.0
13050,20240914,1,,1354,355,1,3,12000.0,1800.0,34200.0
13051,20241001,1,,653,1779,1,2,10800.0,2160.0,19440.0
13052,20250810,1,,351,2666,1,2,12000.0,0.0,24000.0
13053,20250810,1,,351,2666,2,2,15000.0,600.0,29400.0
13054,20250624,1,,199,1542,2,3,13500.0,4050.0,36450.0
13055,20250624,1,,199,1542,2,2,15750.0,3150.0,28350.0
13056,20240510,1,,619,1919,2,2,15750.0,0.0,31500.0
13057,20240915,2,1.0,1413,1,1,2,12600.0,2520.0,22680.0
13058,20240510,2,4.0,467,4,1,1,12000.0,240.0,11760.0
13059,20240902,2,4.0,338,4,1,2,12600.0,1260.0,23940.0
13060,20250608,2,1.0,415,1,1,3,12600.0,1890.0,35910.0
13061,20240519,2,2.0,1337,2,1,1,12000.0,1200.0,10800.0
13062,20240313,1,,444,661,2,1,15000.0,300.0,14700.0
13063,20250906,1,,812,181,1,1,12000.0,0.0,12000.0
13064,20250906,1,,812,181,1,3,12000.0,3600.0,32400.0
13065,20250403,1,,265,732,1,3,10800.0,1620.0,30780.0
13066,20250403,1,,265,732,2,1,15000.0,750.0,14250.0
13067,20250531,2,1.0,748,1,1,2,10800.0,0.0,21600.0
13068,20240219,1,,945,960,2,1,13500.0,0.0,13500.0
13069,20240301,2,2.0,1347,2,2,1,13500.0,270.0,13230.0
13070,20240326,1,,744,1939,1,3,12000.0,3600.0,32400.0
13071,20240806,1,,1274,2724,1,2,10800.0,432.0,21168.0
13072,20240806,1,,1274,2724,2,1,15750.0,1575.0,14175.0
13073,20250201,1,,758,1892,2,1,15000.0,0.0,15000.0
13074,20240804,1,,851,1262,1,1,12000.0,240.0,11760.0
13075,20240801,2,4.0,1026,4,1,2,12000.0,2400.0,21600.0
13076,20241029,1,,1185,1229,1,2,12000.0,1200.0,22800.0
13077,20241206,1,,193,798,2,1,15000.0,1500.0,13500.0
13078,20240824,1,,1322,126,2,2,15000.0,600.0,29400.0
13079,20250710,1,,1405,686,1,2,12000.0,2400.0,21600.0
13080,20240103,1,,757,1078,2,2,15000.0,1500.0,28500.0
13081,20250922,2,2.0,1146,2,1,3,12000.0,720.0,35280.0
13082,20250922,2,2.0,1146,2,1,2,12600.0,2520.0,22680.0
13083,20240630,2,2.0,404,2,1,2,12000.0,480.0,23520.0
13084,20241130,1,,888,39,2,1,15000.0,1500.0,13500.0
13085,20241130,1,,888,39,2,1,15000.0,0.0,15000.0
13086,20250603,2,4.0,841,4,1,3,12000.0,0.0,36000.0
13087,20250331,1,,159,450,1,2,12000.0,2400.0,21600.0
13088,20250331,1,,159,450,2,1,15750.0,315.0,15435.0
13089,20240601,2,1.0,1376,1,2,2,13500.0,540.0,26460.0
13090,20250506,2,1.0,1105,1,2,3,15000.0,0.0,45000.0
13091,20250506,2,1.0,1105,1,1,1,10800.0,540.0,10260.0
13092,20250506,2,1.0,1105,1,1,1,12000.0,0.0,12000.0
13093,20240226,2,1.0,165,1,1,1,10800.0,540.0,10260.0
13094,20250602,1,,1356,2611,1,2,12000.0,2400.0,21600.0
13095,20240905,2,1.0,692,1,1,1,10800.0,540.0,10260.0
13096,20240823,1,,661,2636,1,2,12000.0,2400.0,21600.0
13097,20240916,2,2.0,1170,2,1,2,10800.0,432.0,21168.0
13098,20240529,2,2.0,195,2,2,2,15000.0,3000.0,27000.0
13099,20240529,2,2.0,195,2,2,3,15000.0,900.0,44100.0
13100,20250919,1,,430,766,1,3,12000.0,1800.0,34200.0
13101,20250919,1,,430,766,1,2,10800.0,432.0,21168.0
13102,20250919,1,,430,766,2,1,15000.0,1500.0,13500.0
13103,20250129,2,4.0,1087,4,2,2,15750.0,3150.0,28350.0
13104,20250327,2,2.0,759,2,1,1,12600.0,630.0,11970.0
13105,20240120,1,,1419,817,2,3,15000.0,0.0,45000.0
13106,20240112,1,,423,2217,1,1,12000.0,0.0,12000.0
13107,20240720,1,,1181,2330,1,3,12000.0,0.0,36000.0
13108,20240616,1,,1457,1011,1,1,12000.0,1200.0,10800.0
13109,20240730,2,1.0,647,1,1,2,12600.0,1260.0,23940.0
13110,20250519,1,,1451,532,2,1,15000.0,750.0,14250.0
13111,20241111,2,1.0,809,1,1,1,12000.0,240.0,11760.0
13112,20241111,2,1.0,809,1,2,1,13500.0,0.0,13500.0
13113,20240625,2,1.0,978,1,1,2,12600.0,504.0,24696.0
13114,20250420,1,,1199,2384,2,2,15750.0,3150.0,28350.0
13115,20240430,1,,1053,299,1,1,12000.0,240.0,11760.0
13116,20240223,2,3.0,1348,3,2,3,15750.0,0.0,47250.0
13117,20250318,2,3.0,717,3,2,1,15000.0,750.0,14250.0
13118,20240101,1,,88,1377,1,3,12000.0,3600.0,32400.0
13119,20241030,2,4.0,938,4,2,2,15750.0,0.0,31500.0
13120,20241030,2,4.0,938,4,1,2,13200.0,528.0,25872.0
13121,20240907,2,4.0,1148,4,1,3,12600.0,0.0,37800.0
13122,20241122,2,2.0,63,2,2,2,15000.0,600.0,29400.0
13123,20241122,2,2.0,63,2,2,1,16500.0,0.0,16500.0
13124,20250607,1,,835,2485,1,1,12000.0,1200.0,10800.0
13125,20250607,1,,835,2485,1,3,12000.0,720.0,35280.0
13126,20241118,1,,921,970,1,2,12600.0,1260.0,23940.0
13127,20241118,1,,921,970,1,2,12000.0,0.0,24000.0
13128,20241118,1,,921,970,2,1,16500.0,1650.0,14850.0
13129,20240305,1,,658,1132,1,2,12600.0,0.0,25200.0
13130,20240514,2,3.0,901,3,1,2,12000.0,1200.0,22800.0
13131,20240514,2,3.0,901,3,1,3,12000.0,720.0,35280.0
13132,20250404,1,,1193,1834,2,2,16500.0,1650.0,31350.0
13133,20250123,2,4.0,324,4,2,1,15000.0,300.0,14700.0
13134,20250123,2,4.0,324,4,1,3,12600.0,1890.0,35910.0
13135,20240831,1,,17,1214,1,1,12000.0,240.0,11760.0
13136,20241129,1,,239,124,2,3,15000.0,4500.0,40500.0
13137,20240427,1,,490,2053,2,1,15000.0,1500.0,13500.0
13138,20240427,1,,490,2053,2,1,15000.0,300.0,14700.0
13139,20241024,1,,1265,808,1,2,12000.0,2400.0,21600.0
13140,20250221,2,3.0,509,3,1,2,12600.0,1260.0,23940.0
13141,20241206,1,,1037,283,2,1,15000.0,750.0,14250.0
13142,20240401,1,,547,986,2,1,15000.0,750.0,14250.0
13143,20240401,1,,547,986,1,1,12000.0,1200.0,10800.0
13144,20240820,2,1.0,634,1,1,1,10800.0,216.0,10584.0
13145,20250105,1,,1422,1121,1,3,12000.0,1800.0,34200.0
13146,20240605,1,,70,2838,1,3,12000.0,1800.0,34200.0
13147,20240409,2,2.0,729,2,1,2,12000.0,480.0,23520.0
13148,20240409,2,2.0,729,2,2,3,15750.0,945.0,46305.0
13149,20250907,1,,890,348,1,3,12000.0,1800.0,34200.0
13150,20240909,1,,955,2001,1,3,12000.0,0.0,36000.0
13151,20241119,2,3.0,1004,3,2,3,15000.0,2250.0,42750.0
13152,20240222,1,,727,1150,2,3,16500.0,990.0,48510.0
13153,20240222,1,,727,1150,2,3,15000.0,0.0,45000.0
13154,20240222,1,,727,1150,1,2,10800.0,1080.0,20520.0
13155,20240626,1,,1231,1471,2,1,15000.0,0.0,15000.0
13156,20240626,1,,1231,1471,2,2,15000.0,0.0,30000.0
13157,20240805,1,,861,1666,1,2,12000.0,1200.0,22800.0
13158,20240805,1,,861,1666,1,2,12000.0,1200.0,22800.0
13159,20250815,1,,665,1795,1,2,12000.0,0.0,24000.0
13160,20241102,2,3.0,893,3,2,2,15000.0,0.0,30000.0
13161,20241102,2,3.0,893,3,1,1,12000.0,1200.0,10800.0
13162,20240817,1,,501,1246,2,1,15000.0,1500.0,13500.0
13163,20240128,1,,205,1771,1,2,12000.0,1200.0,22800.0
13164,20250201,1,,1213,2020,1,2,12000.0,0.0,24000.0
13165,20250917,2,2.0,572,2,2,2,15000.0,3000.0,27000.0
13166,20250917,2,2.0,572,2,1,1,12000.0,240.0,11760.0
13167,20240121,1,,215,2381,2,2,13500.0,2700.0,24300.0
13168,20240121,1,,215,2381,2,2,15000.0,3000.0,27000.0
13169,20240401,1,,968,216,2,2,15000.0,0.0,30000.0
13170,20250809,2,2.0,1489,2,1,1,12000.0,0.0,12000.0
13171,20250615,1,,1413,1833,2,1,13500.0,270.0,13230.0
13172,20240212,1,,1124,1796,2,2,15750.0,1575.0,29925.0
13173,20240212,1,,1124,1796,2,2,15000.0,0.0,30000.0
13174,20240927,1,,830,2301,1,1,12000.0,240.0,11760.0
13175,20240906,2,1.0,210,1,1,2,12000.0,1200.0,22800.0
13176,20240917,1,,427,213,1,2,13200.0,0.0,26400.0
13177,20240917,1,,427,213,1,1,12000.0,0.0,12000.0
13178,20240602,2,4.0,31,4,2,2,15000.0,1500.0,28500.0
13179,20240921,2,1.0,280,1,2,3,15000.0,4500.0,40500.0
13180,20241023,2,3.0,867,3,2,2,15000.0,1500.0,28500.0
13181,20250528,1,,176,1356,1,2,13200.0,1320.0,25080.0
13182,20240520,2,3.0,761,3,2,3,15000.0,4500.0,40500.0
13183,20240520,2,3.0,761,3,2,3,15000.0,0.0,45000.0
13184,20240831,2,2.0,897,2,1,3,12000.0,0.0,36000.0
13185,20240901,1,,1315,698,1,3,12000.0,3600.0,32400.0
13186,20240901,1,,1315,698,1,3,12000.0,1800.0,34200.0
13187,20240610,1,,606,1810,1,3,12000.0,3600.0,32400.0
13188,20240610,1,,606,1810,2,2,15000.0,1500.0,28500.0
13189,20250313,1,,1444,2433,1,3,12000.0,1800.0,34200.0
13190,20241110,2,3.0,1320,3,1,3,12000.0,3600.0,32400.0
13191,20240309,1,,348,847,1,3,10800.0,1620.0,30780.0
13192,20240806,2,2.0,1226,2,2,2,15000.0,0.0,30000.0
13193,20240529,1,,1489,727,1,1,12000.0,600.0,11400.0
13194,20250131,2,4.0,293,4,1,1,12000.0,600.0,11400.0
13195,20240323,2,4.0,232,4,2,1,16500.0,0.0,16500.0
13196,20240910,2,2.0,553,2,1,1,10800.0,540.0,10260.0
13197,20250108,1,,434,84,2,2,15000.0,0.0,30000.0
13198,20250108,1,,434,84,1,3,12000.0,3600.0,32400.0
13199,20240211,2,4.0,184,4,1,3,12000.0,0.0,36000.0
13200,20240211,2,4.0,184,4,1,3,12000.0,1800.0,34200.0
13201,20240625,1,,1384,2360,1,1,12600.0,630.0,11970.0
13202,20241008,2,2.0,428,2,1,2,12000.0,2400.0,21600.0
13203,20240925,1,,1174,1441,1,3,12000.0,3600.0,32400.0
13204,20250829,2,4.0,1383,4,2,3,15000.0,4500.0,40500.0
13205,20240428,2,3.0,315,3,1,1,12000.0,600.0,11400.0
13206,20240419,1,,1468,1383,2,3,16500.0,4950.0,44550.0
13207,20250226,2,2.0,725,2,1,1,12000.0,1200.0,10800.0
13208,20250226,2,2.0,725,2,2,3,13500.0,810.0,39690.0
13209,20240706,1,,893,3153,2,2,15000.0,0.0,30000.0
13210,20240718,1,,945,2266,1,3,13200.0,1980.0,37620.0
13211,20240614,1,,1029,876,1,3,13200.0,0.0,39600.0
13212,20240614,1,,1029,876,2,1,15750.0,787.5,14962.5
13213,20240527,2,1.0,897,1,1,1,10800.0,540.0,10260.0
13214,20241003,1,,459,1837,1,1,10800.0,540.0,10260.0
13215,20241003,1,,459,1837,2,3,15000.0,900.0,44100.0
13216,20240205,1,,1409,1376,1,2,12600.0,504.0,24696.0
13217,20250429,1,,1062,92,2,1,15000.0,1500.0,13500.0
13218,20250609,2,3.0,632,3,1,3,12000.0,3600.0,32400.0
13219,20240105,2,2.0,644,2,2,2,15000.0,3000.0,27000.0
13220,20240105,2,2.0,644,2,2,2,15000.0,0.0,30000.0
13221,20240609,2,4.0,150,4,1,2,12000.0,480.0,23520.0
13222,20241030,1,,769,924,2,1,15750.0,1575.0,14175.0
13223,20240131,2,3.0,415,3,1,2,12000.0,1200.0,22800.0
13224,20240131,2,3.0,415,3,2,3,16500.0,4950.0,44550.0
13225,20240131,2,3.0,415,3,1,2,10800.0,2160.0,19440.0
13226,20250430,2,1.0,1003,1,2,3,15000.0,2250.0,42750.0
13227,20240514,2,1.0,1420,1,2,2,15000.0,1500.0,28500.0
13228,20240909,1,,609,2924,2,2,15000.0,600.0,29400.0
13229,20250327,2,4.0,434,4,1,1,12000.0,0.0,12000.0
13230,20250327,2,4.0,434,4,2,1,15000.0,1500.0,13500.0
13231,20240426,1,,203,2984,1,3,12000.0,720.0,35280.0
13232,20240426,1,,203,2984,2,2,13500.0,1350.0,25650.0
13233,20250331,2,2.0,871,2,1,2,12000.0,1200.0,22800.0
13234,20250201,1,,895,2574,1,1,10800.0,0.0,10800.0
13235,20240210,2,4.0,1427,4,2,1,16500.0,330.0,16170.0
13236,20241008,1,,318,1477,2,3,15000.0,4500.0,40500.0
13237,20241008,1,,318,1477,1,3,13200.0,792.0,38808.0
13238,20250316,1,,143,2829,1,2,12000.0,1200.0,22800.0
13239,20250316,1,,143,2829,1,3,12000.0,720.0,35280.0
13240,20240718,2,3.0,824,3,2,1,13500.0,675.0,12825.0
13241,20240718,2,3.0,824,3,1,3,12000.0,0.0,36000.0
13242,20241103,1,,828,2545,2,1,13500.0,270.0,13230.0
13243,20240813,1,,534,1251,1,2,12000.0,0.0,24000.0
13244,20240523,1,,958,857,2,1,16500.0,330.0,16170.0
13245,20240917,2,4.0,541,4,1,2,12000.0,2400.0,21600.0
13246,20250411,2,4.0,884,4,1,3,12000.0,1800.0,34200.0
13247,20250411,2,4.0,884,4,2,1,15000.0,0.0,15000.0
13248,20250715,2,4.0,1020,4,1,3,12000.0,1800.0,34200.0
13249,20250715,2,4.0,1020,4,2,3,15000.0,0.0,45000.0
13250,20240614,1,,603,95,1,2,12600.0,0.0,25200.0
13251,20240614,1,,603,95,1,1,12600.0,252.0,12348.0
13252,20240614,1,,603,95,2,1,15000.0,300.0,14700.0
13253,20240421,1,,1325,580,2,1,16500.0,0.0,16500.0
13254,20240102,1,,1287,3155,1,2,10800.0,1080.0,20520.0
13255,20241206,1,,1246,1167,1,2,12000.0,1200.0,22800.0
13256,20241118,1,,918,1009,1,2,12600.0,0.0,25200.0
13257,20250505,2,3.0,137,3,2,2,15000.0,1500.0,28500.0
13258,20250505,2,3.0,137,3,1,3,12000.0,0.0,36000.0
13259,20250426,1,,1029,3067,1,3,12000.0,1800.0,34200.0
13260,20250426,1,,1029,3067,1,3,12000.0,0.0,36000.0
13261,20250605,2,4.0,233,4,1,3,12000.0,1800.0,34200.0
13262,20250102,1,,1379,948,2,3,15750.0,0.0,47250.0
13263,20250102,1,,1379,948,2,2,15000.0,1500.0,28500.0
